Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Engine Condition,Hour,Day,Month
0.577243293,0.413230661,0.217775866,0.389882075,0.349522421,0.053561778,0,0.391304348,0.8,0
0.237742831,0.726327031,0.251333847,0.221910563,0.371341439,0.094617078,0,0.391304348,0.8,0
0.570305273,0.566797803,0.286085953,0.111344077,0.349328141,0.092444603,0,0.391304348,0.8,0
0.383441258,0.585790067,0.192900256,0.238583207,0.828933927,0.139651761,1,0.391304348,0.8,0
0.32839963,0.546669064,0.244681703,0.660720103,0.284043713,0.058706449,0,0.391304348,0.8,0
0.330249769,0.351579364,0.384635191,0.414055895,0.624961742,0.145909498,0,0.391304348,0.8,0
0.187326549,0.327202839,0.387028498,0.445153063,0.354278382,0.035011948,1,0.391304348,0.8,0
0.342738205,0.698687779,0.089793742,0.302544562,0.339103671,0.104531183,0,0.391304348,0.8,0
0.407493062,0.347264095,0.505817896,0.281430627,0.317840676,0.092367673,1,0.391304348,0.8,0
0.431544866,0.234202122,0.352726043,0.291100229,0.192030228,0.148883164,1,0.391304348,0.8,0
0.480111008,0.491188927,0.280860256,0.382660438,0.206288927,0.136800929,0,0.391304348,0.8,0
0.451896392,0.726113052,0.409885876,0.245457078,0.242402312,0.105977338,0,0.391304348,0.8,0
0.703052729,0.703706091,0.284071213,0.234084643,0.483314948,0.198838863,0,0.391304348,0.8,0
0.334875116,0.412412548,0.328966644,0.284800821,0.382528146,0.129215947,1,0.391304348,0.8,0
0.192876966,0.71702444,0.419952634,0.247723303,0.258681162,0.142465736,1,0.391304348,0.8,0
0.282608696,0.326049036,0.268614972,0.177133827,0.120401356,0.145893457,1,0.391304348,0.8,0
0.487974098,0.628044269,0.603117422,0.154272384,0.400647578,0.171671054,1,0.434782609,0.8,0
0.476873265,0.553554831,0.541727966,0.314316877,0.202166058,0.109684465,1,0.434782609,0.8,0
0.270120259,0.345603015,0.393028423,0.167704363,0.370878946,0.119583064,1,0.434782609,0.8,0
0.177150786,0.499173383,0.260344739,0.170973177,0.481665182,0.120106236,1,0.434782609,0.8,0
0.407955597,0.362798259,0.512592539,0.647261273,0.32922169,0.072725981,1,0.434782609,0.8,0
0.393617021,0.515936403,0.357178543,0.469538974,0.293820761,0.150905693,1,0.434782609,0.8,0
0.151711378,0.693478859,0.215086776,0.25384937,0.754242161,0.170256952,1,0.434782609,0.8,0
0.328862165,0.337039591,0.226865917,0.438313273,0.242457399,0.058918361,0,0.434782609,0.8,0
0.404255319,0.316406579,0.188217922,0.304583726,0.19841569,0.105866032,0,0.434782609,0.8,0
0.369102683,0.355453878,0.243240873,0.388937738,0.571073568,0.196160999,1,0.434782609,0.8,0
0.203052729,0.481891046,0.37999512,0.230018189,0.169818502,0.080975667,1,0.434782609,0.8,0
0.292784459,0.37153012,0.618556318,0.422943094,0.428640045,0.128759827,0,0.434782609,0.8,0
0.189176688,0.385763907,0.223928042,0.318981717,0.54168956,0.100858645,1,0.434782609,0.8,0
0.341350601,0.576837038,0.379563109,0.144563642,0.34773059,0.228558579,0,0.434782609,0.8,0
0.693802035,0.612337312,0.196935045,0.1022325,0.351293211,0.048246028,0,0.434782609,0.8,0
0.276595745,0.340523116,0.296238146,0.627518748,0.670743807,0.126525299,0,0.434782609,0.8,0
0.314986124,0.575404586,0.302888618,0.238850254,0.552304536,0.073285494,0,0.434782609,0.8,0
0.373265495,0.398228588,0.571694916,0.442002871,0.23207865,0.112026011,0,0.434782609,0.8,0
0.446808511,0.698111216,0.461000916,0.222397134,0.248541108,0.076009019,0,0.434782609,0.8,0
0.231267345,0.473559763,0.363315599,0.600608204,0.152025733,0.033999338,1,0.434782609,0.8,0
0.3066605,0.325959234,0.278536843,0.386347152,0.318051716,0.155109382,1,0.434782609,0.8,0
0.284458834,0.584846755,0.275609972,0.092670308,0.382190675,0.099022768,1,0.434782609,0.8,0
0.316836263,0.243593924,0.581717107,0.392283198,0.948652384,0.1583679,0,0.434782609,0.8,0
0.357539315,0.291564457,0.233438406,0.431294721,0.619316189,0.072669493,0,0.434782609,0.8,0
0.554116559,0.419716215,0.18596366,0.215863937,0.843872561,0.071120585,0,0.434782609,0.8,0
0.241905643,0.44000527,0.112904039,0.245229872,0.213575136,0.098278813,1,0.434782609,0.8,0
0.271507863,0.27288667,0.354014291,0.209616306,0.262328023,0.13578347,1,0.434782609,0.8,0
0.275208141,0.787231887,0.273914499,0.467996318,0.812388767,0.091163603,1,0.434782609,0.8,0
0.250231267,0.675549894,0.280489541,0.225893166,0.237417796,0.187267562,1,0.434782609,0.8,0
0.314061055,0.716624877,0.357818197,0.254712051,0.238824342,0.13845651,0,0.434782609,0.8,0
0.252081406,0.350069726,0.277438137,0.235384765,0.276853305,0.051279718,1,0.434782609,0.8,0
0.203515264,0.270676288,0.238017296,0.196648421,0.255180271,0.152552201,0,0.434782609,0.8,0
0.24653099,0.36864808,0.167114745,0.761177416,0.339627159,0.153602379,0,0.434782609,0.8,0
0.279370953,0.36435304,0.250934299,0.490988678,0.147518646,0.144513449,0,0.434782609,0.8,0
0.434782609,0.48179885,0.427424914,0.230288814,0.176692308,0.176208557,1,0.434782609,0.8,0
0.266419981,0.365005377,0.277542932,0.215663569,0.174293893,0.137912168,1,0.434782609,0.8,0
0.547641073,0.35526905,0.193520759,0.150172948,0.34803206,0.060009729,0,0.434782609,0.8,0
0.376965772,0.526122402,0.338721184,0.18852837,0.644582066,0.153566795,0,0.434782609,0.8,0
0.193802035,0.30821198,0.283969335,0.2487687,0.309713287,0.162057447,1,0.434782609,0.8,0
0.232654949,0.551202158,0.366078598,0.229914511,0.649057249,0.169504681,1,0.434782609,0.8,0
0.253006475,0.53400549,0.211780611,0.200373952,0.288431901,0.189955768,0,0.434782609,0.8,0
0.327474561,0.311968367,0.287842272,0.603325824,0.395063133,0.14488774,0,0.434782609,0.8,0
0.346901018,0.281456374,0.382682263,0.461484769,0.233558629,0.105658871,0,0.47826087,0.8,0
0.268732655,0.412763077,0.315011605,0.267883946,0.223036194,0.114101919,1,0.47826087,0.8,0
0.315448659,0.643808108,0.327691818,0.214117958,0.227503909,0.117291949,1,0.47826087,0.8,0
0.269657724,0.393134044,0.227051828,0.464191977,0.213808794,0.181025114,1,0.47826087,0.8,0
0.379740981,0.413121994,0.084495532,0.312269007,0.190793848,0.129611861,0,0.47826087,0.8,0
0.275670675,0.292729238,0.316084559,0.192157871,0.212110898,0.109613505,1,0.47826087,0.8,0
0.375115634,0.333421274,0.340906425,0.285814574,0.593436938,0.1220812,0,0.47826087,0.8,0
0.299722479,0.538980852,0.282218623,0.300975325,0.784047296,0.170875036,1,0.47826087,0.8,0
0.5,0.593944829,0.277470949,0.463262715,0.696491802,0.0160097,1,0.47826087,0.8,0
0.184088807,0.579371506,0.284089939,0.170040871,0.203194275,0.140281634,1,0.47826087,0.8,0
0.20906568,0.312692304,0.102108102,0.223017547,0.391447647,0.096383591,1,0.47826087,0.8,0
0.318223867,0.2672282,0.374504386,0.213279206,0.146630014,0.099732765,0,0.47826087,0.8,0
0.297409806,0.54963705,0.3980666,0.267092823,0.29978773,0.180226769,0,0.47826087,0.8,0
0.388991674,0.631265412,0.467243418,0.202802289,0.244529962,0.129048145,1,0.47826087,0.8,0
0.431082331,0.335072978,0.381309408,0.426020155,0.215603668,0.197566083,0,0.47826087,0.8,0
0.591119334,0.316089292,0.197158622,0.264290297,0.357808005,0.065662156,0,0.47826087,0.8,0
0.384828862,0.307574289,0.473700934,0.406608157,0.42587382,0.108215023,0,0.47826087,0.8,0
0.438945421,0.607365089,0.328637375,0.185390752,0.243053266,0.09683087,1,0.47826087,0.8,0
0.378353377,0.363139223,0.352251718,0.467744445,0.307269285,0.114240068,0,0.47826087,0.8,0
0.27613321,0.763452903,0.444243847,0.277634326,0.438778142,0.144980182,0,0.47826087,0.8,0
0.361239593,0.371804387,0.221554006,0.379408223,0.298543405,0.242996404,0,0.47826087,0.8,0
0.310823312,0.298563228,0.234215108,0.231892653,0.234385972,0.162584647,0,0.47826087,0.8,0
0.374190564,0.27703908,0.438629074,0.404617844,0.278600021,0.082456536,0,0.47826087,0.8,0
0.378353377,0.486853095,0.399685327,0.219123054,0.170797199,0.179814746,1,0.47826087,0.8,0
0.380203515,0.324666871,0.266781518,0.349856701,0.171758804,0.146087908,1,0.47826087,0.8,0
0.395004625,0.361841224,0.291688509,0.337561729,0.225906382,0.18237672,0,0.47826087,0.8,0
0.519426457,0.37014177,0.597244154,0.360270786,0.161047041,0.074896187,0,0.47826087,0.8,0
0.173913043,0.360762293,0.119265266,0.23766734,0.20048953,0.151237103,1,0.47826087,0.8,0
0.408880666,0.535333244,0.360770044,0.192670794,0.403327323,0.122451233,0,0.47826087,0.8,0
0.447271045,0.662715452,0.405420431,0.122385296,0.803835417,0.159065469,1,0.47826087,0.8,0
0.396392229,0.19764941,0.296161901,0.18482648,0.234145389,0.16157721,1,0.47826087,0.8,0
0.524976873,0.327119038,0.656460918,0.2633812,0.721467396,0.149344637,1,0.47826087,0.8,0
0.480573543,0.001529332,0.432108018,0.379362146,0.30545741,0.1446232,1,0.47826087,0.8,0
0.375578168,0.336739613,0.381105432,0.424761648,0.29542927,0.18787508,0,0.47826087,0.8,0
0.179000925,0.44403754,0.616710694,0.195313234,0.287336497,0.068137619,1,0.47826087,0.8,0
0.239592969,0.399703864,0.514614059,0.262509035,0.333314163,0.061173337,0,0.47826087,0.8,0
0.310823312,0.317291838,0.276853406,0.446719686,0.238190513,0.101423122,1,0.47826087,0.8,0
0.491674376,0.720080939,0.23805057,0.409468228,0.289444216,0.043188534,0,0.47826087,0.8,0
0.345050879,0.505032509,0.412921443,0.228591695,0.416114402,0.046934754,0,0.47826087,0.8,0
0.613783534,0.29368107,0.28573171,0.292039137,0.850657215,0.170367377,0,0.47826087,0.8,0
0.194727105,0.529523926,0.410273694,0.433865259,0.22616622,0.069108966,1,0.47826087,0.8,0
0.394079556,0.58198308,0.399161528,0.20988565,0.337862414,0.164436217,0,0.47826087,0.8,0
0.36493987,0.414735498,0.330330466,0.178413332,0.239537707,0.084182148,1,0.47826087,0.8,0
0.221091582,0.736200198,0.304688413,0.251501714,0.261169364,0.16623446,1,0.47826087,0.8,0
0.250693802,0.405974064,0.457584726,0.285768453,0.260411644,0.193986666,1,0.47826087,0.8,0
0.405180389,0.405294425,0.256642585,0.222192166,0.317733603,0.105876899,0,0.52173913,0.8,0
0.397317299,0.38749434,0.288774623,0.338485629,0.829834014,0.11495852,0,0.52173913,0.8,0
0.270582794,0.431217122,0.217723232,0.156658068,0.32166775,0.149689719,1,0.52173913,0.8,0
0.25346901,0.520377743,0.141813547,0.335635939,0.354884065,0.186380188,0,0.52173913,0.8,0
0.348288622,0.530316252,0.347482772,0.245527249,0.380667356,0.157064359,0,0.52173913,0.8,0
0.459296947,0.305652958,0.312020032,0.489825062,0.710259467,0.079098181,0,0.52173913,0.8,0
0.32053654,0.658411157,0.562225293,0.328639441,0.582503799,0.016626008,0,0.52173913,0.8,0
0.406567993,0.477382116,0.103962198,0.240480574,0.373947826,0.138290045,0,0.52173913,0.8,0
0.296947271,0.302741137,0.290568601,0.479381211,0.207103251,0.160302889,0,0.52173913,0.8,0
0.617946346,0.75259651,0.307964102,0.354198689,0.24554834,0.180446987,0,0.52173913,0.8,0
0.336725254,0.391241301,0.382544432,0.245044852,0.611294229,0.174705604,0,0.52173913,0.8,0
0.548566142,0.390425843,0.55943206,0.322237113,0.367464476,0.077776029,1,0.52173913,0.8,0
0.273358002,0.359757715,0.258982801,0.434269818,0.228487717,0.059628231,1,0.52173913,0.8,0
0.265494912,0.565482383,0.397177451,0.217097479,0.161317087,0.130531241,1,0.52173913,0.8,0
0.511100833,0.656622279,0.409476217,0.446253812,0.262956223,0.157589989,1,0.52173913,0.8,0
0.420906568,0.413601258,0.254496717,0.190521281,0.369471015,0.094406374,0,0.52173913,0.8,0
0.430619796,0.327351192,0.103897714,0.226293083,0.380426046,0.183813416,0,0.52173913,0.8,0
0.313135985,0.489793408,0.193027193,0.265413967,0.493028536,0.141164954,0,0.52173913,0.8,0
0.296484736,0.775973394,0.361945123,0.367021818,0.681975249,0.170934779,1,0.52173913,0.8,0
0.285846438,0.475106282,0.308807145,0.420840197,0.508378656,0.193021083,0,0.52173913,0.8,0
0.271507863,0.515010218,0.293428686,0.225890556,0.136561422,0.044013298,1,0.52173913,0.8,0
0.36493987,0.76410318,0.298691463,0.342898803,0.275637478,0.106068013,0,0.52173913,0.8,0
0.35892692,0.42740544,0.346350028,0.692475107,0.327150076,0.088300481,1,0.52173913,0.8,0
0.623496762,0.480555256,0.362734041,0.22419735,0.142610722,0.110877033,0,0.52173913,0.8,0
0.280296022,0.615837703,0.169825229,0.44111539,0.336054866,0.172836862,0,0.52173913,0.8,0
0.265032377,0.305818847,0.35529939,0.340393321,0.22454218,0.16111317,1,0.52173913,0.8,0
0.229879741,0.530306689,0.450338851,0.35919964,0.196369969,0.148425107,1,0.52173913,0.8,0
0.344125809,0.300097494,0.640056793,0.318920504,0.528220936,0.12420766,0,0.52173913,0.8,0
0.198889917,0.399761588,0.331075174,0.293912534,0.774407464,0.182860123,0,0.52173913,0.8,0
0.255319149,0.790187416,0.239628623,0.332191351,0.240009432,0.100582076,0,0.52173913,0.8,0
0.162349676,0.349140832,0.316917905,0.442552832,0.233783067,0.094704686,0,0.52173913,0.8,0
0.347363552,0.319768083,0.308444872,0.428556169,0.565183114,0.156198003,1,0.52173913,0.8,0
0.314986124,0.466395666,0.215581095,0.345981882,0.393735347,0.097907009,0,0.52173913,0.8,0
0.438482886,0.374965583,0.27540903,0.305927429,0.294548972,0.150494763,0,0.52173913,0.8,0
0.337650324,0.614057178,0.308621434,0.524131512,0.293894321,0.128694367,0,0.52173913,0.8,0
0.394079556,0.798480732,0.27454678,0.236566778,0.32491665,0.123331907,0,0.52173913,0.8,0
0.342738205,0.495554019,0.479025334,0.306344276,0.197962775,0.097350037,0,0.52173913,0.8,0
0.280296022,0.274676656,0.224278463,0.275541455,0.663894087,0.039511383,1,0.52173913,0.8,0
0.467622572,0.466818983,0.265404974,0.32782713,0.373566719,0.159787565,1,0.52173913,0.8,0
0.198889917,0.46447879,0.474785224,0.422010455,0.272575147,0.124329738,1,0.52173913,0.8,0
0.290009251,0.359808771,0.346615067,0.444925114,0.259764949,0.117936161,0,0.52173913,0.8,0
0.176688252,0.470330116,0.261255539,0.722497102,0.241653295,0.130035427,1,0.52173913,0.8,0
0.24653099,0.47013197,0.267184079,0.399878249,0.547034978,0.07735522,1,0.52173913,0.8,0
0.338575393,0.401856438,0.325358059,0.462901592,0.281695291,0.084076626,1,0.52173913,0.8,0
0.347363552,0.357037816,0.281259839,0.118292201,0.916840099,0.179830109,0,0.52173913,0.8,0
0.379740981,0.695920599,0.071582522,0.408346612,0.301625337,0.131232409,0,0.565217391,0.8,0
0.250693802,0.354497472,0.346698699,0.475343255,0.19311775,0.076970264,1,0.565217391,0.8,0
0.18640148,0.469984893,0.68549578,0.370278669,0.591202646,0.158488522,1,0.565217391,0.8,0
0.195189639,0.344196968,0.242687509,0.340216325,0.206493287,0.052411873,1,0.565217391,0.8,0
0.41813136,0.654048172,0.271939335,0.239088872,0.219450938,0.047056399,0,0.565217391,0.8,0
0.527289547,0.586718937,0.252355752,0.246694517,0.760064819,0.164139627,1,0.565217391,0.8,0
0.617483811,0.450603311,0.530340541,0.328587005,0.18956566,0.107800533,0,0.565217391,0.8,0
0.185476411,0.504288318,0.404640189,0.237985411,0.164002125,0.13322601,1,0.565217391,0.8,0
0.360314524,0.346372695,0.3006821,0.411319511,0.212528501,0.085620067,1,0.565217391,0.8,0
0.412580944,0.461724128,0.01585036,0.348197738,0.786528639,0.13723159,0,0.565217391,0.8,0
0.234505088,0.488683921,0.537300308,0.248475422,0.358426598,0.096850539,0,0.565217391,0.8,0
0.390841813,0.344630091,0.577452028,0.305219263,0.10587879,0.029298994,1,0.565217391,0.8,0
0.300647549,0.49444425,0.349058796,0.321578614,0.199480031,0.134377243,1,0.565217391,0.8,0
0.142923219,0.519550841,0.557852278,0.524010248,0.259037666,0.02207536,1,0.565217391,0.8,0
0.445883441,0.307550414,0.611035839,0.293343937,0.257528086,0.080633864,1,0.565217391,0.8,0
0.180851064,0.716003066,0.217580717,0.317750448,0.200634017,0.028637767,1,0.565217391,0.8,0
0.294172063,0.509665734,0.224302356,0.454496625,0.311909147,0.103823449,0,0.565217391,0.8,0
0.42506938,0.529947065,0.571414066,0.212855709,0.312815844,0.065672789,1,0.565217391,0.8,0
0.26919519,0.465601473,0.332487533,0.224688796,0.82589239,0.156305218,1,0.565217391,0.8,0
0.183163737,0.47341361,0.257783831,0.261201359,0.279820039,0.086250398,1,0.565217391,0.8,0
0.370027752,0.321845629,0.265250288,0.671706799,0.358867841,0.209435723,0,0.565217391,0.8,0
0.266882516,0.715570358,0.510763113,0.21125489,0.222839769,0.041088907,1,0.565217391,0.8,0
0.184088807,0.677158133,0.290495402,0.280532253,0.272539705,0.172529547,0,0.565217391,0.8,0
0.29879741,0.702919571,0.720073717,0.46854637,0.417974061,0.092534046,1,0.565217391,0.8,0
0.445883441,0.816211563,0.464858326,0.304648544,0.31321313,0.077550326,1,0.565217391,0.8,0
0.395929695,0.577916822,0.285436465,0.434922658,0.281870276,0.097753204,1,0.565217391,0.8,0
0.296022202,0.248852111,0.285466708,0.446240209,0.316390297,0.156466578,0,0.565217391,0.8,0
0.274283071,0.615564398,0.195038911,0.381469114,0.37972415,0.187221323,0,0.565217391,0.8,0
0.407493062,0.761707832,0.042865968,0.36462362,0.297088692,0.092054864,0,0.565217391,0.8,0
0.160962072,0.782386596,0.373070761,0.383143391,0.240422801,0.038331325,1,0.565217391,0.8,0
0.247456059,0.327187762,0.314097189,0.348350492,0.302164607,0.206253633,0,0.565217391,0.8,0
0.500462535,0.30165035,0.367010976,0.234564812,0.136523223,0.200930412,1,0.565217391,0.8,0
0.204440333,0.358221978,0.41337548,0.21967231,0.253071327,0.10460416,1,0.565217391,0.8,0
0.175300648,0.634675121,0.190759596,0.178393369,0.174137404,0.215631072,1,0.565217391,0.8,0
0.2386679,0.501593354,0.163324194,0.253584856,0.225942163,0.105662847,0,0.565217391,0.8,0
0,0.383588868,0.288143274,0.132805928,0.732975478,0.104250668,1,0.565217391,0.8,0
0.180388529,0.592332473,0.352170365,0.527159497,0.178734514,0.086014016,1,0.565217391,0.8,0
0.698427382,0.332225139,0.328376408,0.384031992,0.333113259,0.075072561,0,0.565217391,0.8,0
0.467622572,0.457725675,0.406611549,0.310754238,0.339057097,0.185282758,0,0.565217391,0.8,0
0.393617021,0.431609146,0.292512742,0.254429565,0.461518857,0.133618625,1,0.565217391,0.8,0
0.423219241,0.551278058,0.618707072,0.164347524,0.710285505,0.167184461,0,0.565217391,0.8,0
0.381591119,0.311984761,0.313474585,0.246742993,0.419220426,0.18605522,1,0.565217391,0.8,0
0.179925994,0.751093497,0.343092175,0.218341927,0.768463046,0.185967271,1,0.565217391,0.8,0
0.308510638,0.679322906,0.389113622,0.252395896,0.394886052,0.035552096,0,0.565217391,0.8,0
0.269657724,0.299059886,0.337022212,0.180116021,0.329233503,0.066505871,1,0.565217391,0.8,0
0.247456059,0.373978525,0.251653296,0.274563741,0.254822707,0.142082516,0,0.565217391,0.8,0
0.585568918,0.433586235,0.287889457,0.188551012,0.34500418,0.169572945,1,0.565217391,0.8,0
0.246993525,0.68229265,0.267014253,0.444979633,0.306284583,0.119720991,0,0.565217391,0.8,0
0.330249769,0.678927269,0.471305274,0.119305852,0.250687237,0.022339206,1,0.565217391,0.8,0
0.21692877,0.54673429,0.324099132,0.222645985,0.304468741,0.126686583,0,0.565217391,0.8,0
0.365402405,0.431318594,0.393906085,0.397845299,0.455525179,0.148333737,1,0.608695652,0.8,0
0.586493987,0.628103793,0.550045866,0.468225735,0.27158432,0.125441754,0,0.608695652,0.8,0
0.236817761,0.354764332,0.629345466,0.418122035,0.168139651,0.130630431,1,0.608695652,0.8,0
0.388991674,0.602340246,0.170558137,0.148710515,0.604334994,0.203671636,1,0.608695652,0.8,0
0.20212766,0.687751661,0.205180899,0.185287962,0.204231502,0.206469795,1,0.608695652,0.8,0
0.36493987,0.49154915,0.196895675,0.346236343,0.313949898,0.139222531,0,0.608695652,0.8,0
0.442183164,0.675899589,0.118995725,0.248920283,0.153536521,0.139469441,0,0.608695652,0.8,0
0.189639223,0.458330739,0.256692419,0.193851022,0.311979854,0.194677411,1,0.608695652,0.8,0
0.257169288,0.646287707,0.401669308,0.227600485,0.197911213,0.101012378,1,0.608695652,0.8,0
0.337187789,0.657770218,0.323453631,0.256018715,0.144524103,0.108120317,1,0.608695652,0.8,0
0.500462535,0.561683717,0.213236792,0.296125073,0.208268468,0.122502183,0,0.608695652,0.8,0
0.277520814,0.463709481,0.238645354,0.353922605,0.210150708,0.103538404,1,0.608695652,0.8,0
0.331174838,0.246469107,0.196838146,0.17441361,0.34204377,0.163310259,0,0.608695652,0.8,0
0.371877891,0.369659611,0.295511251,0.187737292,0.32033413,0.127219336,0,0.608695652,0.8,0
0.445883441,0.596748508,0.273022224,0.197070869,0.316102479,0.132311454,0,0.608695652,0.8,0
0.310360777,0.317015375,0.445199837,0.36077323,0.276669584,0.086536911,1,0.608695652,0.8,0
0.197964847,0.320430221,0.356604317,0.354793933,0.624634355,0.065727321,1,0.608695652,0.8,0
0.353839038,0.30524439,0.299275154,0.47543337,0.703801585,0.167894161,1,0.608695652,0.8,0
0.193802035,0.585381201,0.442019504,0.397087216,0.311726287,0.099755817,1,0.608695652,0.8,0
0.333024977,0.417736282,0.368409037,0.365224641,0.243158522,0.062578289,0,0.608695652,0.8,0
0.583718779,0.356490183,0.559456641,0.211922502,0.215622487,0.068524704,1,0.608695652,0.8,0
0.262257169,0.411658059,0.713056596,0.478813615,0.259751001,0.115215428,0,0.608695652,0.8,0
0.424606846,0.309765919,0.400884328,0.411259051,0.301783278,0.11754432,1,0.608695652,0.8,0
0.349213691,0.638444144,0.613396797,0.285902559,0.375016523,0.081272936,0,0.608695652,0.8,0
0.436632747,0.298799583,0.361122432,0.389954035,0.263105587,0.121235152,1,0.608695652,0.8,0
0.204902868,0.546507785,0.281883243,0.464952007,0.288228419,0.22912125,1,0.608695652,0.8,0
0.183626272,0.540942022,0.366950506,0.332757838,0.755680741,0.193316593,1,0.608695652,0.8,0
0.252543941,0.347397291,0.24056387,0.346717419,0.323130803,0.183780829,1,0.608695652,0.8,0
0.232654949,0.300164213,0.239933608,0.304350052,0.348917364,0.14960822,1,0.608695652,0.8,0
0.33626272,0.798934834,0.364321857,0.207769837,0.335740515,0.076921546,1,0.608695652,0.8,0
0.184551341,0.697396527,0.325223506,0.345685909,0.338345829,0.155267226,1,0.608695652,0.8,0
0.299722479,0.326374491,0.326200054,0.334140946,0.315360589,0.133035961,1,0.608695652,0.8,0
0.384828862,0.343957496,0.336872262,0.371525136,0.63614468,0.14803119,0,0.608695652,0.8,0
0.348288622,0.663604826,0.131953704,0.159744137,0.76656474,0.105356455,0,0.608695652,0.8,0
0.302960222,0.57370006,0.246163723,0.170274169,0.28873969,0.150397927,1,0.608695652,0.8,0
0.383441258,0.433803589,0.349929411,0.176819061,0.454452947,0.108631633,0,0.608695652,0.8,0
0.456059204,0.623351744,0.323867505,0.504583401,0.34927854,0.17323399,0,0.608695652,0.8,0
0.352451434,0.719054145,0.266027843,0.136505689,0.281762827,0.099122534,1,0.608695652,0.8,0
0.235430157,0.356927726,0.623989074,0.808856589,0.500266793,0.157668827,0,0.608695652,0.8,0
0.349213691,0.376760473,0.156147867,0.158724286,0.66365513,0.134661883,1,0.608695652,0.8,0
0.24560592,0.44090421,0.209590618,0.242505971,0.294722518,0.118571598,1,0.608695652,0.8,0
0.64199815,0.691195092,0.711887357,0.325497463,0.171176322,0.202045972,0,0.608695652,0.8,0
0.35106383,0.574965056,0.18729138,0.328346936,0.450495775,0.110286805,0,0.608695652,0.8,0
0.447271045,0.390930359,0.203775571,0.166238593,0.319770555,0.083353189,0,0.608695652,0.8,0
0.234505088,0.572498186,0.301936529,0.188931155,0.842390746,0.143329159,1,0.608695652,0.8,0
0.33626272,0.512728419,0.372118425,0.531652846,0.269028884,0.145552151,1,0.608695652,0.8,0
0.228954672,0.523575966,0.213285606,0.391326395,0.241670944,0.193799237,0,0.652173913,0.8,0
0.359389454,0.837662423,0.642149953,0.189489415,0.232552819,0.144430225,1,0.652173913,0.8,0
0.53052729,0.424727153,0.367280679,0.203615866,0.538408431,0.066876728,0,0.652173913,0.8,0
0.344125809,0.741320646,0.33074224,0.921113023,0.341976547,0.16345745,0,0.652173913,0.8,0
0.31359852,0.650816009,0.187779585,0.226295717,0.413477352,0.175802841,0,0.652173913,0.8,0
0.480573543,0.683169758,0.288632654,0.252781259,0.263047609,0.186227323,0,0.652173913,0.8,0
0.360777058,0.530198146,0.328405546,0.753924737,0.328737628,0.090570209,0,0.652173913,0.8,0
0.202590194,0.139667464,0.370996241,0.218945863,0.256749122,0.081123852,1,0.652173913,0.8,0
0.326549491,0.633305007,0.445669805,0.29762385,0.735828732,0.165493615,0,0.652173913,0.8,0
0.200277521,0.287418561,0.366248963,0.447257304,0.366476602,0.166682928,1,0.652173913,0.8,0
0.341350601,0.618343164,0.286814838,0.167289696,0.226818354,0.152566892,0,0.652173913,0.8,0
0.382978723,0.356913213,0.243300796,0.153640082,0.385476299,0.056170657,0,0.652173913,0.8,0
0.256706753,0.535337152,0.305081425,0.193842458,0.868297193,0.136730792,0,0.652173913,0.8,0
0.395004625,0.706902475,0.225529302,0.378307467,0.375835371,0.097853409,1,0.652173913,0.8,0
0.616096207,0.337988429,0.871945395,0.485083404,0.269575944,0.19063488,0,0.652173913,0.8,0
0.206753006,0.20349749,0.343213895,0.248938578,0.325636161,0.086661208,0,0.652173913,0.8,0
0.244680851,0.398152703,0.409794092,0.342214418,0.633472046,0.078718268,1,0.652173913,0.8,0
0.605457909,0.24930364,0.276894977,0.337994333,0.241802545,0.14346805,0,0.652173913,0.8,0
0.616558742,0.457613346,0.257753378,0.530951094,0.161797086,0.19521051,0,0.652173913,0.8,0
0.348288622,0.739132954,0.37271888,0.174860103,0.284903727,0.086363986,1,0.652173913,0.8,0
0.381128585,0.381036769,0.364263127,0.413455445,0.242577393,0.142933864,0,0.652173913,0.8,0
0.256244218,0.643354873,0.115783019,0.503735888,0.274181058,0.137219773,1,0.652173913,0.8,0
0.272432932,0.805415945,0.322735017,0.43809042,0.147099522,0.108135997,1,0.652173913,0.8,0
0.203977798,0.328884741,0.365064635,0.16927185,0.273787727,0.087420343,1,0.652173913,0.8,0
0.285846438,0.370302902,0.322659361,0.263211572,0.684257112,0.115810008,1,0.652173913,0.8,0
0.217391304,0.728611386,0.203793228,0.376409563,0.291151928,0.070003949,1,0.652173913,0.8,0
0.345975948,0.587869665,0.34664099,0.161384378,0.249567937,0.107576562,0,0.652173913,0.8,0
0.46253469,0.444245336,0.295760082,0.410364381,0.29995082,0.141315188,1,0.652173913,0.8,0
0.270582794,0.362754712,0.358894736,0.313584231,0.581623104,0.131249346,0,0.652173913,0.8,0
0.250693802,0.435799184,0.214931933,0.350472458,0.208364958,0.077500306,1,0.652173913,0.8,0
0.407493062,0.507586546,0.198078244,0.138050528,0.351768795,0.154224437,0,0.652173913,0.8,0
0.697502313,0.541247185,0.449855145,0.349855172,0.083403104,0.085365103,0,0.652173913,0.8,0
0.363089732,0.365355891,0.224131457,0.296273733,0.282856939,0.137191499,0,0.652173913,0.8,0
0.150323774,0.365110293,0.209225524,0.294295889,0.800139553,0.187267486,1,0.652173913,0.8,0
